date,original_transfer_date,event_date_source,event_date_confidence,season,club,player,direction,from_club,to_club,age,position,market_value_eur,transfer_fee_eur,wage_eur_annual,transfer_type,is_loan,source,source_url
2022-07-01,2022-07-01,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Mohamed-Ali Cho,out,Sporting CP SAD,Real Sociedad,18,Right Winger,15000000.0,13000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-01,2022-07-01,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Nazinho,in,Sporting B,Sporting CP SAD,18,Left-Back,500000.0,,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-01,2022-07-01,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Nilson Angulo,in,LDU Quito,Sporting CP SAD,19,Left Winger,1500000.0,1900000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-01,2022-07-01,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Noah Sadiki,in,RSCA Futures,Sporting CP SAD,17,Central Midfield,,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-01,2022-07-01,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Nuno Mendes,out,Sporting CP SAD,PSG,20,Left-Back,40000000.0,38000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-01,2022-07-01,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Pedro Marques,out,Sporting CP SAD,NEC Nijmegen,24,Centre-Forward,800000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-01,2022-07-01,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Pedro Porro,in,Man City,Sporting CP SAD,22,Right-Back,25000000.0,8770000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-01,2022-07-01,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Raúl Silva,out,Sporting CP SAD,CS U Craiova,32,Centre-Back,1000000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-01,2022-07-01,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Roger Fernandes,out,Sporting CP SAD,Braga B,16,Right Winger,4000000.0,,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-01,2022-07-01,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Rúben Vinagre,in,Wolves,Sporting CP SAD,23,Left Midfield,5000000.0,10000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-01,2022-07-01,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Sikou Niakaté,in,Guingamp,Sporting CP SAD,22,Centre-Back,1800000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-01,2022-07-01,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Sven Botman,out,Sporting CP SAD,Newcastle,22,Centre-Back,30000000.0,37000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-01,2022-07-01,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Théo Borne,in,Angers SCO B,Sporting CP SAD,19,Goalkeeper,,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-01,2022-07-01,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Vakoun Bayo,in,KAA Gent,Sporting CP SAD,25,Centre-Forward,3200000.0,1500000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-01,2022-07-01,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Valentin Rosier,out,Sporting CP SAD,Besiktas,25,Right-Back,6000000.0,4800000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-01,2022-07-01,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Valentine Ozornwafor,in,Galatasaray,Sporting CP SAD,23,Centre-Back,750000.0,100000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-01,2022-07-01,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Víctor Gómez,in,Espanyol,Sporting CP SAD,22,Right-Back,2500000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-01,2022-07-01,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Xeka,out,Sporting CP SAD,Without Club,27,Central Midfield,9000000.0,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-01,2022-07-01,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Yahia Fofana,in,Le Havre AC,Sporting CP SAD,21,Goalkeeper,2000000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-01,2022-07-01,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Álvaro Djaló,in,Braga B,Sporting CP SAD,22,Left Winger,325000.0,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-02,2022-07-02,exact_transfer_date,0.85,2022-23,Benfica SAD,Petar Musa,in,Boavista,Benfica SAD,24,Centre-Forward,5000000.0,5500000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-02,2022-07-02,exact_transfer_date,0.85,2022-23,Eagle Football Group,Abdoulaye Ndiaye,out,Eagle Football Group,SC Bastia,20,Centre-Back,,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-02,2022-07-02,exact_transfer_date,0.85,2022-23,FC Porto SAD,Petar Musa,out,FC Porto SAD,Benfica,24,Centre-Forward,5000000.0,5500000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-02,2022-07-02,exact_transfer_date,0.85,2022-23,Manchester United,Dean Henderson,out,Manchester United,Nott'm Forest,25,Goalkeeper,18000000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-02,2022-07-02,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Daan Heymans,out,Sporting CP SAD,Venezia,23,Attacking Midfield,1200000.0,0.0,,loan_return,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-02,2022-07-02,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Vakoun Bayo,out,Sporting CP SAD,Watford,25,Centre-Forward,3200000.0,5800000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-03,2022-07-03,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Daan Heymans,in,Venezia,Sporting CP SAD,23,Attacking Midfield,1200000.0,,,loan_return,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-04,2022-07-04,exact_transfer_date,0.85,2022-23,Juventus,Rolando Mandragora,out,Juventus,Fiorentina,25,Defensive Midfield,10000000.0,8200000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-04,2022-07-04,exact_transfer_date,0.85,2022-23,Lazio,Luiz Felipe,out,Lazio,Real Betis,25,Centre-Back,16000000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-04,2022-07-04,exact_transfer_date,0.85,2022-23,Sporting CP SAD,João Palhinha,out,Sporting CP SAD,Fulham,26,Defensive Midfield,25000000.0,24900000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-04,2022-07-04,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Michel Vlap,out,Sporting CP SAD,FC Twente,25,Attacking Midfield,2000000.0,2000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-04,2022-07-04,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Pierre Patron,in,Le Mans FC,Sporting CP SAD,24,Goalkeeper,500000.0,250000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-04,2022-07-04,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Sebastiano Esposito,in,Inter,Sporting CP SAD,20,Second Striker,5000000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-05,2022-07-05,exact_transfer_date,0.85,2022-23,Celtic plc,Karamoko Dembélé,out,Celtic plc,Stade Brestois,19,Attacking Midfield,250000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-05,2022-07-05,exact_transfer_date,0.85,2022-23,FC Porto SAD,David Carmo,in,Braga,FC Porto SAD,22,Centre-Back,15000000.0,20280000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-05,2022-07-05,exact_transfer_date,0.85,2022-23,FC Porto SAD,Fabian Hiszpański,out,FC Porto SAD,Stal Mielec,28,Right Midfield,100000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-05,2022-07-05,exact_transfer_date,0.85,2022-23,FC Porto SAD,Pontus Almqvist,in,Rostov,FC Porto SAD,22,Right Winger,3000000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-05,2022-07-05,exact_transfer_date,0.85,2022-23,Manchester United,Tyrell Malacia,in,Feyenoord,Manchester United,22,Left-Back,17000000.0,15000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-05,2022-07-05,exact_transfer_date,0.85,2022-23,Sporting CP SAD,David Carmo,out,Sporting CP SAD,Porto,22,Centre-Back,15000000.0,20280000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-05,2022-07-05,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Franco Israel,in,Juve Next Gen,Sporting CP SAD,22,Goalkeeper,1000000.0,2500000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-05,2022-07-05,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Rochinha,in,Vit. Guimarães,Sporting CP SAD,27,Left Winger,3000000.0,2000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-05,2022-07-05,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Zeki Çelik,out,Sporting CP SAD,Roma,25,Right-Back,18000000.0,7400000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-06,2022-07-06,exact_transfer_date,0.85,2022-23,Ajax NV,Sébastien Haller,out,Ajax NV,Dortmund,28,Centre-Forward,35000000.0,31000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-06,2022-07-06,exact_transfer_date,0.85,2022-23,Borussia Dortmund,Axel Witsel,out,Borussia Dortmund,Atlético,33,Defensive Midfield,4000000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-06,2022-07-06,exact_transfer_date,0.85,2022-23,Borussia Dortmund,Sébastien Haller,in,Ajax,Borussia Dortmund,28,Centre-Forward,35000000.0,31000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-06,2022-07-06,exact_transfer_date,0.85,2022-23,Celtic plc,Ross Doohan,out,Celtic plc,Tranmere,24,Goalkeeper,250000.0,,,loan_return,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-06,2022-07-06,exact_transfer_date,0.85,2022-23,Lazio,Denis Vavro,out,Lazio,Copenhagen,26,Centre-Back,3000000.0,4500000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-07,2022-07-07,exact_transfer_date,0.85,2022-23,Benfica SAD,João Victor,in,Corinthians,Benfica SAD,23,Centre-Back,8000000.0,9500000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-07,2022-07-07,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Erik Thommy,in,Stuttgart,Sporting CP SAD,27,Attacking Midfield,1800000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-07,2022-07-07,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Samuele Birindelli,out,Sporting CP SAD,Monza,22,Right-Back,2500000.0,1600000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-08,2022-07-08,exact_transfer_date,0.85,2022-23,Ajax NV,Steven Bergwijn,in,Tottenham,Ajax NV,24,Left Winger,18000000.0,31250000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-08,2022-07-08,exact_transfer_date,0.85,2022-23,Juventus,Ángel Di María,in,PSG,Juventus,34,Right Winger,12000000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-08,2022-07-08,exact_transfer_date,0.85,2022-23,Lazio,Nicolò Casale,in,Hellas Verona,Lazio,24,Centre-Back,7500000.0,8000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-08,2022-07-08,exact_transfer_date,0.85,2022-23,Lazio,Pepe Reina,out,Lazio,Villarreal,39,Goalkeeper,700000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-08,2022-07-08,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Valentine Ozornwafor,out,Sporting CP SAD,FC Sochaux,23,Centre-Back,750000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-09,2022-07-09,exact_transfer_date,0.85,2022-23,FC Porto SAD,Sérgio Oliveira,out,FC Porto SAD,Galatasaray,30,Central Midfield,12000000.0,3000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-09,2022-07-09,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Bogdan Milovanov,out,Sporting CP SAD,Arouca,24,Right-Back,600000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-10,2022-07-10,exact_transfer_date,0.85,2022-23,FC Porto SAD,Léo Borges,in,Internacional,FC Porto SAD,21,Left-Back,400000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-10,2022-07-10,exact_transfer_date,0.85,2022-23,FC Porto SAD,Léo Borges,out,FC Porto SAD,Pogon Szczecin,21,Left-Back,400000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-10,2022-07-10,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Rémy Cabella,in,Montpellier,Sporting CP SAD,32,Attacking Midfield,6500000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-11,2022-07-11,exact_transfer_date,0.85,2022-23,Juventus,Paul Pogba,in,Man Utd,Juventus,29,Central Midfield,48000000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-11,2022-07-11,exact_transfer_date,0.85,2022-23,Manchester United,Andreas Pereira,out,Manchester United,Fulham,26,Central Midfield,7500000.0,9500000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-11,2022-07-11,exact_transfer_date,0.85,2022-23,Manchester United,Paul Pogba,out,Manchester United,Juventus,29,Central Midfield,48000000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-11,2022-07-11,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Gonzalo Plata,out,Sporting CP SAD,Real Valladolid,21,Right Winger,6000000.0,9000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-11,2022-07-11,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Zé Carlos,out,Sporting CP SAD,UD Ibiza,23,Right-Back,1500000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-12,2022-07-12,exact_transfer_date,0.85,2022-23,Ajax NV,Owen Wijndal,in,AZ Alkmaar,Ajax NV,22,Left-Back,12000000.0,10000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-12,2022-07-12,exact_transfer_date,0.85,2022-23,Celtic plc,Boli Bolingoli,out,Celtic plc,KV Mechelen,27,Left-Back,1000000.0,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-12,2022-07-12,exact_transfer_date,0.85,2022-23,FC Porto SAD,Xavier Dziekoński,out,FC Porto SAD,Raków,18,Goalkeeper,800000.0,150000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-12,2022-07-12,exact_transfer_date,0.85,2022-23,Lazio,Alessio Romagnoli,in,AC Milan,Lazio,27,Centre-Back,17000000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-12,2022-07-12,exact_transfer_date,0.85,2022-23,Lazio,Mario Gila,in,RM Castilla,Lazio,21,Centre-Back,500000.0,6000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-12,2022-07-12,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Angelo Fulgini,out,Sporting CP SAD,Mainz,25,Attacking Midfield,12000000.0,6000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-12,2022-07-12,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Josh Cullen,out,Sporting CP SAD,Burnley,26,Central Midfield,5000000.0,3000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-12,2022-07-12,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Rafael Camacho,out,Sporting CP SAD,Aris Saloniki,22,Right Winger,2000000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-13,2022-07-13,exact_transfer_date,0.85,2022-23,FC Porto SAD,Jan Faberski,out,FC Porto SAD,Ajax U17,16,Right Winger,25000.0,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-13,2022-07-13,exact_transfer_date,0.85,2022-23,FC Porto SAD,Róbert Boženík,in,Feyenoord,FC Porto SAD,22,Centre-Forward,1200000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-13,2022-07-13,exact_transfer_date,0.85,2022-23,Juventus,Stefano Gori,out,Juventus,Perugia,26,Goalkeeper,1800000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-13,2022-07-13,exact_transfer_date,0.85,2022-23,Lazio,Luís Maximiano,in,Granada CF,Lazio,23,Goalkeeper,12000000.0,10500000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-13,2022-07-13,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Abdallah Sima,in,Brighton,Sporting CP SAD,21,Left Winger,8000000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-13,2022-07-13,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Francisco Trincão,in,Barcelona,Sporting CP SAD,22,Attacking Midfield,20000000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-13,2022-07-13,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Jonas Bager,in,Union SG,Sporting CP SAD,25,Centre-Back,1200000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2022-07-13,2022-07-13,exact_transfer_date,0.85,2022-23,Sporting CP SAD,Mohamed Bayo,in,Clermont Foot,Sporting CP SAD,24,Centre-Forward,12000000.0,14000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
