claim_id,article_id,published_at,date,published_date,source,journalist,club,player,season,direction,transfer_type,is_loan,age,position,market_value_eur,transfer_fee_eur,wage_eur_annual,fee_to_market,market_minus_fee_eur,transfer_quality,transfer_indicator,rumor_strength,rumor_indicator,credibility_score,source_reputation_score,journalist_reputation_score,historical_conversion_score,club_specific_score,rumor_stage_score,article_type_score,time_to_confirmation_score,historical_support_n,match_score,ambiguity_flag,entity_match_indicator,rumor_stage,article_type,source_diversity,rumor_count,max_credibility,avg_credibility,max_rumor_strength,avg_rumor_strength,label,market_feature_backend,market_feature_status,market_feature_notes,event_date_used,event_trading_date,event_trading_offset_days,estimation_points,market_model_alpha,market_model_beta,pre_window_ok_30d,post_window_ok_10d,pre_raw_return_m1,pre_raw_return_m3,pre_raw_return_m5,pre_raw_return_m10,pre_raw_return_m20,pre_raw_return_m30,pre_market_return_m1,pre_market_return_m3,pre_market_return_m5,pre_market_return_m10,pre_market_return_m20,pre_market_return_m30,pre_abnormal_return_m1,pre_abnormal_return_m3,pre_abnormal_return_m5,pre_abnormal_return_m10,raw_return_0_p1,raw_return_0_p3,raw_return_0_p5,raw_return_0_p10,market_return_0_p1,market_return_0_p3,market_return_0_p5,market_return_0_p10,abnormal_return_0_p1,abnormal_return_0_p3,abnormal_return_0_p5,abnormal_return_0_p10,pre_volatility_20d,post_volatility_20d,volatility_shift_20d,pre_close_zscore_20d,event_close_zscore_20d,pre_volume_zscore_20d,event_volume_zscore_20d,relative_volume_20d,target_abnormal_return_p3,target_label_p3
21d57994d8dfd201,21cb6900fa532e31,20210701T154500Z,2021-07-01,2021-07-01,pressandjournal.co.uk,,Manchester United,Jadon Sancho,2021-22,in,permanent,0,21.0,Left Winger,100000000.0,85000000.0,,0.85,15000000.0,0.7337,0.6069,0.5281,0.5281,0.5036,0.5,0.5,0.5833,0.3691,0.4,0.65,0.65,1,0.88,0,0.7333,unclear,report,1,1,0.5036,0.5036,0.5281,0.5281,,python_fallback,ok,,2021-07-01,2021-07-01,0,118,-0.00087,0.514125,1,1,-0.001315,-0.021893,-0.0181,-0.017464,-0.029393,-0.043451,0.001328,0.003925,0.013122,0.017473,0.02124,0.041104,-0.001128,-0.021382,-0.020467,-0.01772,0.009217,-0.016458,-0.011192,-0.005925,0.012761,0.014108,0.016766,0.006902,0.004399,-0.020144,-0.014431,0.000371,0.008313,0.012834,0.004522,-2.165566,-1.304506,-0.300026,0.509687,1.318305,-0.020144,negative
c8242c7d6f1024f3,2630c408b54ee63e,20230728T104500Z,2023-07-28,2023-07-28,caughtoffside.com,,Manchester United,Rasmus Højlund,2023-24,in,permanent,0,20.0,Centre-Forward,45000000.0,77800000.0,,1.7289,-32800000.0,0.511,0.3888,0.5263,0.5263,0.5023,0.5,0.5,0.5769,0.3691,0.4,0.65,0.65,8,0.88,0,0.7333,unclear,report,1,1,0.5023,0.5023,0.5263,0.5263,,python_fallback,ok,,2023-07-28,2023-07-28,0,120,0.00031,0.270597,1,1,-0.011675,-0.011231,0.002733,-0.040959,-0.123806,-0.038865,-0.006425,-0.003783,0.00056,0.006069,0.036682,0.038544,-0.010246,-0.011131,0.001638,-0.043141,0.006815,-0.070423,-0.069514,0.040436,0.011361,-0.005294,-0.013087,-0.016168,0.003496,-0.068525,-0.065746,0.054985,0.021053,0.04531,0.024258,-1.263195,-0.645396,-1.087106,-0.567143,0.728477,-0.068525,negative
f2574ff8a59eaba5,d8f66574b582ead9,20230801T210000Z,2023-08-01,2023-08-01,caughtoffside.com,,Manchester United,Rasmus Højlund,2023-24,in,permanent,0,20.0,Centre-Forward,45000000.0,77800000.0,,1.7289,-32800000.0,0.511,0.3888,0.6803,0.6803,0.5873,0.5,0.5,0.5769,0.3691,0.9,0.65,0.85,8,0.9,0,0.75,medical,report,1,1,0.5873,0.5873,0.6803,0.6803,,python_fallback,ok,,2023-08-01,2023-08-01,0,120,0.000423,0.270161,1,1,-0.015986,-0.004939,-0.004492,-0.063002,-0.091058,-0.106812,0.001469,0.004863,0.007535,0.01463,0.031139,0.036856,-0.016806,-0.007089,-0.0082,-0.069933,-0.076715,-0.075812,0.05731,0.066336,-0.016468,-0.024173,-0.019521,-0.032927,-0.072256,-0.069707,0.072253,0.084323,0.021816,0.044941,0.023126,-0.960237,-3.022862,-0.620927,3.904944,2.920781,-0.069707,negative
4ec8f9c77564f43c,2cf45bfd3fcfb930,20230729T150000Z,2023-07-29,2023-07-29,thepeoplesperson.com,,Manchester United,Rasmus Højlund,2023-24,in,permanent,0,20.0,Centre-Forward,45000000.0,77800000.0,,1.7289,-32800000.0,0.511,0.3888,0.5688,0.5688,0.5255,0.5,0.5,0.6429,0.3691,0.4,0.65,0.85,2,0.9,0,0.75,unclear,report,1,1,0.5255,0.5255,0.5688,0.5688,,python_fallback,ok,,2023-07-29,2023-07-31,2,120,0.000134,0.27068,1,1,0.023171,0.009413,0.041628,-0.017452,-0.083435,-0.030146,0.009878,0.003234,0.010116,0.017048,0.042259,0.047944,0.020364,0.008409,0.038136,-0.019857,-0.100355,-0.106572,0.040853,0.073712,-0.0012,-0.017533,-0.013921,-0.020189,-0.10167,-0.104248,0.056901,0.09076,0.021672,0.045147,0.023474,-0.645396,-0.960237,-0.567143,-0.620927,0.702869,-0.104248,negative
3744987aac524efb,52441ca4ab8897b6,20250807T110000Z,2025-08-07,2025-08-07,teamtalk.com,,Manchester United,Benjamin Sesko,2025-26,in,permanent,0,22.0,Centre-Forward,70000000.0,76500000.0,,1.0929,-6500000.0,0.7041,0.5358,0.5097,0.5097,0.4797,0.5,0.5,0.3889,0.3691,0.4,0.65,0.95,4,0.9,0,0.75,unclear,report,1,1,0.4797,0.4797,0.5097,0.5097,,python_fallback,ok,,2025-08-07,2025-08-07,0,120,0.000708,0.749604,1,1,-0.001666,0.023335,0.022172,-0.010457,0.017544,-0.065489,0.007282,0.017161,-0.002804,-0.002178,0.01306,0.041509,-0.007833,0.008237,0.020441,-0.015299,-0.026696,-0.022247,-0.031146,-0.043938,0.006996,0.015871,0.019461,0.003957,-0.033331,-0.036727,-0.049913,-0.054853,0.011961,0.023098,0.011137,1.300427,1.272391,-1.16504,-0.174994,0.957631,-0.036727,negative
ebad462f299b0ba7,4f43e2f463088ba0,20220707T173000Z,2022-07-07,2022-07-07,thehardtackle.com,,Juventus,Matthijs de Ligt,2022-23,out,permanent,0,22.0,Centre-Back,70000000.0,67000000.0,,0.9571,3000000.0,0.6604,0.5838,0.4903,0.4903,0.4819,0.5,0.5,0.4375,0.4439,0.4,0.65,0.65,3,0.88,0,0.7333,unclear,report,1,1,0.4819,0.4819,0.4903,0.4903,,python_fallback,ok,,2022-07-07,2022-07-07,0,120,0.002599,0.980863,1,1,0.00441,0.012785,-0.003282,-0.011931,-0.060825,0.044126,0.010432,-0.020323,-0.041816,-0.039837,-0.136816,-0.137278,-0.008421,0.024666,0.025002,0.0013,0.059275,-0.039517,-0.083974,-0.031833,0.040772,0.027006,-0.017542,0.013192,0.013576,-0.074157,-0.082806,-0.070006,0.024351,0.025116,0.000765,0.070646,0.855304,-0.925117,0.095276,1.034514,-0.074157,negative
d2869804aeb56727,b8ef582fb0444565,20220705T101500Z,2022-07-05,2022-07-05,90min.com,,Juventus,Matthijs de Ligt,2022-23,out,permanent,0,22.0,Centre-Back,70000000.0,67000000.0,,0.9571,3000000.0,0.6604,0.5838,0.5571,0.5571,0.5339,0.5,0.5,0.6875,0.4439,0.48,0.45,0.65,3,0.88,0,0.7333,linked,aggregate,1,1,0.5339,0.5339,0.5571,0.5571,,python_fallback,ok,,2022-07-05,2022-07-05,0,120,0.002293,0.986395,1,1,0.013897,-0.002188,-0.02512,-0.020408,-0.0727,0.036364,-0.000515,-0.022442,-0.026677,-0.029995,-0.131157,-0.115714,0.012112,0.01318,-0.010208,-0.013677,-0.001096,0.058114,-0.04057,-0.008224,-0.019818,0.020146,0.006653,0.016492,0.013582,0.027545,-0.059502,-0.046329,0.024316,0.024838,0.000522,-0.094564,-0.141848,-1.582617,-1.589621,0.473242,0.027545,positive
6e9458f9d3295603,2ce8c4ca03324e69,20240718T233000Z,2024-07-18,2024-07-18,caughtoffside.com,,Manchester United,Leny Yoro,2024-25,in,permanent,0,18.0,Centre-Back,50000000.0,62000000.0,,1.24,-12000000.0,0.571,0.3855,0.6715,0.6715,0.5803,0.5,0.5,0.5769,0.3691,0.82,0.65,0.95,8,0.9,0,0.75,agreed,report,1,1,0.5803,0.5803,0.6715,0.6715,,python_fallback,ok,,2024-07-18,2024-07-18,0,120,-0.000916,-0.119227,1,1,-0.024461,-0.005935,-0.004753,0.030769,0.024465,-0.03011,-0.013928,-0.004823,-0.008101,0.014387,0.021019,0.057703,-0.025205,-0.002774,-0.000138,0.044087,-0.003582,0.005373,0.020299,0.002388,-0.014901,-0.005821,-0.03383,-0.025337,-0.00353,0.0086,0.022042,0.010427,0.01874,0.01411,-0.004629,1.231129,0.943014,0.281269,1.994092,1.934291,0.0086,neutral
a7607c12aeecff20,2d06da7c4debf117,20240718T093000Z,2024-07-18,2024-07-18,caughtoffside.com,,Manchester United,Leny Yoro,2024-25,in,permanent,0,18.0,Centre-Back,50000000.0,62000000.0,,1.24,-12000000.0,0.571,0.3855,0.5863,0.5863,0.5273,0.5,0.5,0.5769,0.3691,0.4,0.85,0.95,8,0.9,0,0.75,unclear,exclusive,1,1,0.5273,0.5273,0.5863,0.5863,,python_fallback,ok,,2024-07-18,2024-07-18,0,120,-0.000916,-0.119227,1,1,-0.024461,-0.005935,-0.004753,0.030769,0.024465,-0.03011,-0.013928,-0.004823,-0.008101,0.014387,0.021019,0.057703,-0.025205,-0.002774,-0.000138,0.044087,-0.003582,0.005373,0.020299,0.002388,-0.014901,-0.005821,-0.03383,-0.025337,-0.00353,0.0086,0.022042,0.010427,0.01874,0.01411,-0.004629,1.231129,0.943014,0.281269,1.994092,1.934291,0.0086,neutral
18322e26c6949504,0f1249d7cd621ee3,20220715T124500Z,2022-07-15,2022-07-15,dailypost.ng,,Manchester United,Lisandro Martínez,2022-23,in,permanent,0,24.0,Centre-Back,32000000.0,57370000.0,,1.7928,-25370000.0,0.5966,0.4983,0.5448,0.5448,0.5155,0.5,0.5,0.6429,0.3691,0.4,0.65,0.65,2,0.88,0,0.7333,unclear,report,1,1,0.5155,0.5155,0.5448,0.5448,,python_fallback,ok,,2022-07-15,2022-07-15,0,120,-0.001483,0.583647,1,1,0.014111,0.02569,-0.006452,-0.043478,-0.003697,-0.155172,-0.002999,-0.016617,-0.02876,-0.00745,0.014697,-0.08271,0.017344,0.039799,0.018414,-0.024488,0.022264,0.034323,0.033395,0.033395,0.010677,0.044724,0.04518,0.089677,0.018904,0.014111,0.016038,-0.000619,0.019624,0.030054,0.01043,-0.866047,-0.153662,-0.348721,-0.817643,0.549516,0.014111,neutral
c3ed948da4797835,1f119b44a473b936,20220717T143000Z,2022-07-17,2022-07-17,90min.com,,Manchester United,Lisandro Martínez,2022-23,in,permanent,0,24.0,Centre-Back,32000000.0,57370000.0,,1.7928,-25370000.0,0.5966,0.4983,0.6665,0.6665,0.5874,0.5,0.5,0.6875,0.3691,0.82,0.65,0.65,3,0.88,0,0.7333,agreed,report,1,1,0.5874,0.5874,0.6665,0.6665,,python_fallback,ok,,2022-07-17,2022-07-18,1,120,-0.001545,0.582733,1,1,0.022264,0.031835,0.027027,-0.008993,0.004558,-0.122611,0.019201,0.011616,-0.009289,0.020547,0.019306,-0.058048,0.012619,0.029483,0.040349,-0.004594,0.012704,0.024501,0.021779,0.014519,0.019034,0.03515,0.026838,0.06613,0.004568,0.010135,0.015383,-0.005695,0.020002,0.030965,0.010963,-0.153662,-0.161252,-0.817643,-0.892399,0.520503,0.010135,neutral
1db4a57d691d1b82,d5007806863d21b5,20250703T210000Z,2025-07-03,2025-07-03,arabnews.com,,Borussia Dortmund,Jamie Gittens,2025-26,out,permanent,0,20.0,Left Winger,50000000.0,56000000.0,,1.12,-6000000.0,0.697,0.6265,0.555,0.555,0.4959,0.5,0.5,0.5833,0.1422,0.4,0.65,0.95,1,0.78,0,0.65,unclear,report,1,1,0.4959,0.4959,0.555,0.555,,python_fallback,ok,,2025-07-03,2025-07-03,0,120,0.001626,0.159796,1,1,0.007712,0.005128,0.009009,0.035667,0.037037,0.026178,0.004935,-0.010116,0.012417,0.020255,-0.020035,-0.013775,0.005298,0.001961,-0.000833,0.015936,-0.01148,-0.021684,-0.006378,0.003826,-0.000112,0.01752,0.028024,0.024414,-0.014742,-0.030864,-0.020174,-0.017412,0.010854,0.010988,0.000134,1.811045,1.410295,1.76649,0.879414,1.547887,-0.030864,negative
bbb7ecac436e9fe0,8a055cab2573209a,20220719T164500Z,2022-07-19,2022-07-19,90min.com,,Juventus,Bremer,2022-23,in,permanent,0,25.0,Centre-Back,35000000.0,51300000.0,,1.4657,-16300000.0,0.6452,0.5059,0.5963,0.5963,0.5469,0.5,0.5,0.6875,0.4439,0.4,0.65,0.95,3,0.98,0,0.8167,unclear,report,1,1,0.5469,0.5469,0.5963,0.5963,,python_fallback,ok,,2022-07-19,2022-07-19,0,120,0.002496,0.976656,1,1,0.03312,0.016581,-0.034221,-0.025219,-0.045113,-0.096085,0.011274,-0.005497,-0.0185,-0.008199,-0.037948,-0.138281,0.019613,0.015615,-0.026574,-0.039006,0.007312,0.008999,-0.003375,0.015748,0.008456,0.002031,-0.000425,0.055836,-0.006155,-0.002999,-0.017948,-0.065095,0.024343,0.013075,-0.011268,-0.753727,-0.169085,-0.442289,-0.512364,0.641565,-0.002999,neutral
b600877f02571277,a35655d6547c58fd,20220721T063000Z,2022-07-21,2022-07-21,daijiworld.com,,Juventus,Bremer,2022-23,in,permanent,0,25.0,Centre-Back,35000000.0,51300000.0,,1.4657,-16300000.0,0.6452,0.5059,0.5671,0.5671,0.5261,0.5,0.5,0.5833,0.4439,0.4,0.65,0.95,1,0.98,0,0.8167,unclear,report,1,1,0.5261,0.5261,0.5671,0.5671,,python_fallback,ok,,2022-07-21,2022-07-21,0,120,0.00208,0.98883,1,1,-0.00995,0.040674,0.024014,-0.017014,-0.028742,-0.076804,-0.01604,0.019825,0.002913,0.02041,-0.02024,-0.119198,0.00383,0.01446,0.011486,-0.054261,0.001675,-0.010609,0.014517,0.017867,-0.006371,-0.008806,0.027356,0.060802,0.004065,-0.010024,-0.024668,-0.06339,0.024723,0.013117,-0.011607,-0.439528,-0.84581,-0.101611,0.613173,1.437722,-0.010024,neutral
3ce6745643f206e0,76ea88ccdce11ce6,20230714T130000Z,2023-07-14,2023-07-14,caughtoffside.com,,Manchester United,André Onana,2023-24,in,permanent,0,27.0,Goalkeeper,35000000.0,50200000.0,,1.4343,-15200000.0,0.6023,0.4511,0.5503,0.5503,0.5123,0.5,0.5,0.5769,0.3691,0.4,0.65,0.85,8,0.9,0,0.75,unclear,report,1,1,0.5123,0.5123,0.5503,0.5503,,python_fallback,ok,,2023-07-14,2023-07-14,0,120,0.001098,0.222821,1,1,0.001309,-0.009922,-0.055944,-0.086385,0.002183,0.228587,0.00847,0.022794,0.022316,0.030428,0.03228,0.07241,-0.001676,-0.018104,-0.066772,-0.106532,0.030501,-0.038344,-0.057952,-0.018736,0.002827,0.012346,0.005831,0.016006,0.027716,-0.043427,-0.064662,-0.030861,0.032337,0.042933,0.010596,-0.774161,-0.814147,-0.692712,-0.572778,0.394532,-0.043427,negative
15c8958c3f2d3e8c,ac6ca3bfe6c6ceb2,20230714T073000Z,2023-07-14,2023-07-14,dailypost.ng,,Manchester United,André Onana,2023-24,in,permanent,0,27.0,Goalkeeper,35000000.0,50200000.0,,1.4343,-15200000.0,0.6023,0.4511,0.5688,0.5688,0.5255,0.5,0.5,0.6429,0.3691,0.4,0.65,0.85,2,0.9,0,0.75,unclear,report,1,1,0.5255,0.5255,0.5688,0.5688,,python_fallback,ok,,2023-07-14,2023-07-14,0,120,0.001098,0.222821,1,1,0.001309,-0.009922,-0.055944,-0.086385,0.002183,0.228587,0.00847,0.022794,0.022316,0.030428,0.03228,0.07241,-0.001676,-0.018104,-0.066772,-0.106532,0.030501,-0.038344,-0.057952,-0.018736,0.002827,0.012346,0.005831,0.016006,0.027716,-0.043427,-0.064662,-0.030861,0.032337,0.042933,0.010596,-0.774161,-0.814147,-0.692712,-0.572778,0.394532,-0.043427,negative
7325ca39fba594b1,7383bd5745a31dda,20230717T221500Z,2023-07-17,2023-07-17,thepeoplesperson.com,,Manchester United,André Onana,2023-24,in,permanent,0,27.0,Goalkeeper,35000000.0,50200000.0,,1.4343,-15200000.0,0.6023,0.4511,0.5808,0.5808,0.5305,0.5,0.5,0.6429,0.3691,0.4,0.65,0.95,2,0.9,0,0.75,unclear,report,1,1,0.5305,0.5305,0.5808,0.5808,,python_fallback,ok,,2023-07-17,2023-07-17,0,120,0.001134,0.225728,1,1,-0.001307,0.007473,-0.055235,-0.067155,-0.01292,0.186335,-0.001024,0.014903,0.024203,0.024788,0.030378,0.077895,-0.00221,0.000719,-0.066681,-0.085148,0.031414,-0.042321,-0.028796,-0.033159,0.011,0.006537,0.010925,0.018542,0.026683,-0.046442,-0.035125,-0.046541,0.032193,0.042932,0.01074,-0.814147,0.0598,-0.572778,-0.112986,0.87462,-0.046442,negative
1672f4ffa1bbade4,f8e46181a5ee7563,2022-08-30T12:06:45Z,2022-08-30,2022-08-30,The Guardian / Jamie Jackson,Jamie Jackson,Manchester United,Antony,2022-23,in,permanent,0,22.0,Right Winger,35000000.0,95000000.0,,2.7143,-60000000.0,0.5,0.4167,0.7628,0.7628,0.7483,0.84,0.6842,0.6174,0.6295,0.9,0.65,0.95,36,1.06,0,0.8833,medical,report,1,1,0.7483,0.7483,0.7628,0.7628,,python_fallback,ok,,2022-08-30,2022-08-30,0,120,0.000686,0.705235,1,1,-0.005327,-0.026081,-0.014329,0.023493,0.169052,0.186025,-0.006666,-0.026604,-0.02595,-0.062025,-0.021371,0.052145,-0.001312,-0.009375,0.000831,0.064489,0.028309,0.030604,0.114002,0.123183,-0.018759,-0.026386,-0.012589,-0.020989,0.040029,0.046362,0.115309,0.127617,0.035333,0.026803,-0.00853,0.541484,0.67025,-0.327922,-0.459397,0.325025,0.046362,positive
b3ef7109515ed259,6b0257cdadf3453d,2022-08-29T23:36:25Z,2022-08-29,2022-08-29,The Guardian / Fabrizio Romano,Fabrizio Romano,Manchester United,Antony,2022-23,in,permanent,0,22.0,Right Winger,35000000.0,95000000.0,,2.7143,-60000000.0,0.5,0.4167,0.8353,0.8353,0.8399,0.95,0.8428,0.7969,0.5943,0.9,0.65,0.95,22,0.8,0,0.6667,medical,report,1,1,0.8399,0.8399,0.8353,0.8353,,python_fallback,ok,,2022-08-29,2022-08-29,0,120,0.000518,0.712599,1,1,-0.031687,-0.020134,-0.039474,0.024961,0.179533,0.192377,-0.033688,-0.017214,-0.040398,-0.051982,-0.017585,0.050347,-0.0082,-0.009433,-0.013015,0.060482,0.008371,0.019787,0.099696,0.104262,-0.017621,-0.02238,-0.036836,-0.030799,0.020017,0.033779,0.12129,0.119732,0.035212,0.026753,-0.008459,0.694691,0.541484,-0.4617,-0.327922,0.511223,0.033779,positive
4c62f96b68890a67,a538530d159d493f,2022-09-01T17:32:50Z,2022-09-01,2022-09-01,The Guardian / Jamie Jackson,Jamie Jackson,Manchester United,Antony,2022-23,in,permanent,0,22.0,Right Winger,35000000.0,95000000.0,,2.7143,-60000000.0,0.5,0.4167,0.6328,0.6328,0.6733,0.84,0.6842,0.6174,0.6295,0.4,0.65,0.95,36,0.96,0,0.8,unclear,report,1,1,0.6733,0.6733,0.6328,0.6328,,python_fallback,ok,,2022-09-01,2022-09-01,0,120,0.000869,0.708495,1,1,0.01434,0.022831,0.00149,-0.016825,0.176883,0.205381,-0.007817,-0.0253,-0.044864,-0.074646,-0.048174,-0.001237,0.019009,0.038253,0.029889,0.030112,0.002232,0.083333,0.073661,0.052827,-0.007772,0.006288,0.02841,-0.02065,0.005994,0.07453,0.048393,0.060905,0.035205,0.026583,-0.008622,0.825738,0.695009,0.020332,-0.307191,0.568119,0.07453,positive
a5ffcb7724161050,a88e89d68113d7ff,2022-08-26T08:27:28Z,2022-08-26,2022-08-26,The Guardian / Gregg Bakowski,Gregg Bakowski,Manchester United,Antony,2022-23,in,permanent,0,22.0,Right Winger,35000000.0,95000000.0,,2.7143,-60000000.0,0.5,0.4167,0.6697,0.6697,0.7378,0.84,0.772,0.7429,0.878,0.48,0.45,0.85,4,0.98,0,0.8167,linked,aggregate,1,1,0.7378,0.7378,0.6697,0.6697,,python_fallback,ok,,2022-08-26,2022-08-26,0,120,0.000694,0.708286,1,1,0.011177,0.023379,-0.023741,0.105049,0.21704,0.258813,0.014092,0.014773,-0.019754,-0.001937,0.031109,0.107836,0.000502,0.01069,-0.012933,0.098026,-0.036846,-0.00958,-0.007369,0.11717,-0.04013,-0.058136,-0.065457,-0.021126,-0.009821,0.030249,0.03659,0.122092,0.034059,0.02752,-0.006539,1.255613,0.694691,-0.434952,-0.4617,0.310281,0.030249,positive
96c866196249fd48,d5b921811ef05c27,2022-08-08T16:03:13Z,2022-08-08,2022-08-08,"The Guardian / Jamie Jackson, Fabrizio Romano and Jacob Steinberg","Jamie Jackson, Fabrizio Romano and Jacob Steinberg",Manchester United,Antony,2022-23,in,permanent,0,22.0,Right Winger,35000000.0,95000000.0,,2.7143,-60000000.0,0.5,0.4167,0.8475,0.8475,0.9045,0.95,0.9558,0.9583,0.9619,0.82,0.65,0.65,2,0.96,0,0.8,agreed,report,1,1,0.9045,0.9045,0.8475,0.8475,,python_fallback,ok,,2022-08-08,2022-08-08,0,120,-0.00108,0.594899,1,1,-0.012017,0.029517,0.033214,0.033214,0.072693,0.006119,-0.001626,0.013199,0.003607,0.046334,0.063038,0.092067,-0.00997,0.024956,0.03635,0.017203,-0.010426,0.066898,0.10947,0.152042,-0.005481,0.014976,0.036657,-0.001737,-0.004954,0.067501,0.097068,0.165432,0.013887,0.034911,0.021024,1.607745,1.585708,7.495619,4.41605,3.227307,0.067501,positive
826a56c578bb26f0,f4af833c8ebe1aba,2022-01-13T09:07:45Z,2022-01-13,2022-01-13,The Guardian / Fabrizio Romano,Fabrizio Romano,Juventus,Dušan Vlahović,2021-22,in,permanent,0,22.0,Centre-Forward,70000000.0,85400000.0,,1.22,-15400000.0,0.6755,0.5044,0.6821,0.6821,0.7817,0.95,0.8428,0.7969,0.9128,0.4,0.65,0.65,22,0.66,0,0.55,unclear,report,1,1,0.7817,0.7817,0.6821,0.6821,,python_fallback,ok,,2022-01-13,2022-01-13,0,120,-0.004468,0.861144,1,1,-0.011047,-0.049721,-0.085484,-0.021289,-0.164538,-0.211405,0.006501,0.003476,-0.015943,0.009801,0.043802,0.064204,-0.012177,-0.039742,-0.052055,0.018656,0.00823,0.017049,0.049383,0.133451,-0.006134,-0.008335,-0.005196,-0.030021,0.022392,0.041929,0.07971,0.203062,0.034852,0.025577,-0.009275,-1.01479,-0.930819,-0.950671,-1.026067,0.199446,0.041929,positive
c1239c265500553e,7e54ebd822217b8e,2022-01-31T21:47:08Z,2022-01-31,2022-01-31,The Guardian / PA Media and Guardian sport,PA Media and Guardian sport,Juventus,Dušan Vlahović,2021-22,in,permanent,0,22.0,Centre-Forward,70000000.0,85400000.0,,1.22,-15400000.0,0.6755,0.5044,0.7234,0.7234,0.7752,0.84,0.8587,0.8667,0.8013,0.4,0.65,0.95,2,0.68,0,0.5667,unclear,report,1,1,0.7752,0.7752,0.7234,0.7234,,python_fallback,ok,,2022-01-31,2022-01-31,0,120,-0.004576,0.832727,1,1,0.011411,0.083333,0.111111,0.137026,0.130435,-0.00965,-0.011792,0.020592,-0.018329,-0.035543,-0.028595,-0.003788,0.025806,0.078046,0.145873,0.206793,-0.04359,-0.055897,-0.08359,-0.026154,0.024845,0.019725,-0.008884,-0.005647,-0.055373,-0.055025,-0.051906,0.032307,0.027477,0.026973,-0.000504,2.48278,1.252589,0.553614,3.431184,2.928855,-0.055025,negative
c54d0a4a0d23d674,2f1915d2b36f59bb,2022-01-27T19:33:05Z,2022-01-27,2022-01-27,"The Guardian / Fabrizio Romano, Will Unwin, Jacob Steinberg and PA Media","Fabrizio Romano, Will Unwin, Jacob Steinberg and PA Media",Juventus,Dušan Vlahović,2021-22,in,permanent,0,22.0,Centre-Forward,70000000.0,85400000.0,,1.22,-15400000.0,0.6755,0.5044,0.749,0.749,0.8433,0.95,0.9558,0.9583,0.9299,0.4,0.45,0.95,2,0.88,0,0.7333,unclear,aggregate,1,1,0.8433,0.8433,0.749,0.749,,python_fallback,ok,,2022-01-27,2022-01-27,0,120,-0.004737,0.829807,1,1,0.052778,0.079772,0.070621,0.114051,0.090334,-0.069253,0.022667,-0.016333,-0.027474,-0.039511,-0.030097,0.002561,0.038705,0.106742,0.11717,0.191154,0.029024,-0.015831,-0.028496,0.054881,-0.002029,0.022766,0.017657,0.021451,0.039885,-0.015094,-0.014439,0.091311,0.027731,0.024008,-0.003724,2.511235,2.620274,1.20172,0.302448,1.190613,-0.015094,neutral
5fc8059c14398be3,61c8eb13f5d0ed5b,2022-01-25T14:44:40Z,2022-01-25,2022-01-25,The Guardian / Fabrizio Romano,Fabrizio Romano,Juventus,Dušan Vlahović,2021-22,in,permanent,0,22.0,Centre-Forward,70000000.0,85400000.0,,1.22,-15400000.0,0.6755,0.5044,0.8273,0.8273,0.8597,0.95,0.8428,0.7969,0.9128,0.82,0.65,0.95,22,1.06,0,0.8833,agreed,report,1,1,0.8597,0.8597,0.8273,0.8273,,python_fallback,ok,,2022-01-25,2022-01-25,0,120,-0.004879,0.848088,1,1,-0.025641,-0.033898,-0.006392,-0.004077,0.007067,-0.177093,-0.040205,-0.051076,-0.061974,-0.050486,-0.038607,-0.031473,0.013336,0.024254,0.072129,0.08851,0.108187,0.140351,0.090643,0.115205,0.024872,0.022793,0.048204,0.016902,0.094116,0.134321,0.079175,0.153723,0.023286,0.028787,0.005501,-0.822529,0.833058,-0.38252,0.161465,1.103103,0.134321,positive
b27671f2020b976d,2c8f02c32b026c86,2021-07-23T12:03:08Z,2021-07-23,2021-07-23,The Guardian / Guardian sport,Guardian sport,Borussia Dortmund,Jadon Sancho,2021-22,out,permanent,0,21.0,Left Winger,100000000.0,85000000.0,,0.85,15000000.0,0.6362,0.5556,0.6861,0.6861,0.7277,0.84,0.7945,0.775,0.6382,0.4,0.65,0.95,6,1.06,0,0.8833,unclear,report,1,1,0.7277,0.7277,0.6861,0.6861,,python_fallback,ok,,2021-07-23,2021-07-23,0,120,0.001143,0.526772,1,1,-0.012903,0.025985,-0.002445,0.023411,-0.014493,-0.06422,0.005968,0.025199,-0.007365,0.006089,-0.004791,-0.00364,-0.017189,0.00996,-0.003393,0.009633,0.003268,-0.002451,0.001634,0.041667,0.006732,0.003598,0.001924,0.015915,-0.002451,-0.008693,-0.006019,0.020487,0.017415,0.018056,0.000641,-0.408441,-0.863445,-0.038889,-1.377254,0.376282,-0.008693,neutral
